"","code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","id"
"227","AAA","2013J",705379,"M","West Midlands Region","A Level or Equivalent","60-70%","55<=",0,120,"N","Distinction","AAA 2013J"
"228","AAA","2013J",721259,"F","South Region","Lower Than A Level","50-60%","55<=",0,120,"N","Withdrawn","AAA 2013J"
"229","AAA","2013J",749412,"M","South Region","Lower Than A Level","70-80%","55<=",0,60,"N","Pass","AAA 2013J"
"230","AAA","2013J",760729,"M","West Midlands Region","A Level or Equivalent","60-70%","55<=",0,60,"N","Distinction","AAA 2013J"
"231","AAA","2013J",905042,"F","East Anglian Region","A Level or Equivalent","90-100%","35-55",0,60,"N","Pass","AAA 2013J"
"232","AAA","2013J",949618,"F","South West Region","A Level or Equivalent","50-60%","35-55",0,60,"N","Pass","AAA 2013J"
"233","AAA","2013J",958987,"M","North Western Region","HE Qualification","40-50%","35-55",0,60,"N","Pass","AAA 2013J"
"234","AAA","2013J",968578,"F","East Anglian Region","A Level or Equivalent","40-50%","35-55",0,60,"N","Pass","AAA 2013J"
"235","AAA","2013J",969076,"M","South West Region","A Level or Equivalent","80-90%","35-55",0,180,"N","Withdrawn","AAA 2013J"
"236","AAA","2013J",971027,"F","West Midlands Region","HE Qualification","90-100%","35-55",0,60,"N","Pass","AAA 2013J"
"237","AAA","2013J",978739,"M","South Region","HE Qualification","90-100%","35-55",0,60,"N","Pass","AAA 2013J"
"238","AAA","2013J",1035023,"F","London Region","Lower Than A Level","30-40%","35-55",0,60,"N","Pass","AAA 2013J"
"239","AAA","2013J",1105478,"M","Scotland","HE Qualification","80-90%","55<=",0,60,"N","Pass","AAA 2013J"
"240","AAA","2013J",1352868,"M","Yorkshire Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Withdrawn","AAA 2013J"
"241","AAA","2013J",1401935,"M","West Midlands Region","A Level or Equivalent","70-80%","35-55",0,60,"N","Fail","AAA 2013J"
"242","AAA","2013J",1402638,"F","East Midlands Region","HE Qualification","30-40%","35-55",0,60,"N","Pass","AAA 2013J"
"243","AAA","2013J",1414443,"F","Yorkshire Region","A Level or Equivalent","10-20","35-55",0,120,"N","Fail","AAA 2013J"
"244","AAA","2013J",1456619,"M","South West Region","A Level or Equivalent","90-100%","35-55",0,60,"N","Withdrawn","AAA 2013J"
"245","AAA","2013J",1465690,"M","West Midlands Region","HE Qualification","40-50%","35-55",0,120,"N","Pass","AAA 2013J"
"246","AAA","2013J",1472925,"F","East Anglian Region","Lower Than A Level","40-50%","35-55",0,60,"Y","Fail","AAA 2013J"
"247","AAA","2013J",1488959,"M","London Region","A Level or Equivalent","70-80%","35-55",0,60,"N","Pass","AAA 2013J"
"248","AAA","2013J",1518989,"F","South East Region","Lower Than A Level","80-90%","35-55",0,60,"N","Pass","AAA 2013J"
"249","AAA","2013J",1618738,"M","London Region","Lower Than A Level","90-100%","35-55",0,60,"N","Pass","AAA 2013J"
"250","AAA","2013J",1620151,"M","South Region","HE Qualification","90-100%","35-55",0,60,"N","Fail","AAA 2013J"
"251","AAA","2013J",1626710,"M","North Western Region","A Level or Equivalent","60-70%","35-55",0,60,"N","Distinction","AAA 2013J"
"252","AAA","2013J",1640609,"M","West Midlands Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Pass","AAA 2013J"
"253","AAA","2013J",1686521,"F","North Western Region","Lower Than A Level","50-60%","35-55",0,60,"N","Withdrawn","AAA 2013J"
"254","AAA","2013J",1729319,"F","Scotland","HE Qualification","40-50%","35-55",0,60,"N","Pass","AAA 2013J"
"255","AAA","2013J",1746134,"M","East Anglian Region","A Level or Equivalent","60-70%","35-55",0,60,"N","Pass","AAA 2013J"
"256","AAA","2013J",1758449,"M","South Region","Lower Than A Level","30-40%","35-55",0,75,"N","Withdrawn","AAA 2013J"
"257","AAA","2013J",1763015,"F","Scotland","A Level or Equivalent","10-20","35-55",0,60,"N","Withdrawn","AAA 2013J"
"258","AAA","2013J",1765788,"M","South East Region","HE Qualification","70-80%","55<=",0,60,"N","Pass","AAA 2013J"
"259","AAA","2013J",1801229,"M","Ireland","HE Qualification","?","35-55",0,60,"N","Pass","AAA 2013J"
"260","AAA","2013J",1801641,"M","Scotland","A Level or Equivalent","30-40%","35-55",0,60,"N","Pass","AAA 2013J"
"261","AAA","2013J",1847830,"M","South West Region","Lower Than A Level","40-50%","35-55",0,60,"N","Pass","AAA 2013J"
"262","AAA","2013J",1860318,"M","South West Region","Lower Than A Level","40-50%","35-55",0,300,"Y","Pass","AAA 2013J"
"263","AAA","2013J",1889511,"M","Yorkshire Region","A Level or Equivalent","50-60%","35-55",0,60,"N","Pass","AAA 2013J"
"264","AAA","2013J",1889577,"F","South Region","A Level or Equivalent","70-80%","35-55",0,60,"Y","Pass","AAA 2013J"
"265","AAA","2013J",1894188,"F","East Midlands Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass","AAA 2013J"
"266","AAA","2013J",1938355,"M","South Region","A Level or Equivalent","90-100%","35-55",0,60,"N","Pass","AAA 2013J"
"267","AAA","2013J",1942396,"F","East Anglian Region","Lower Than A Level","40-50%","35-55",0,120,"Y","Pass","AAA 2013J"
"268","AAA","2013J",1970390,"M","West Midlands Region","Lower Than A Level","0-10%","35-55",0,60,"N","Withdrawn","AAA 2013J"
"269","AAA","2013J",1976139,"M","Ireland","Lower Than A Level","50-60%","35-55",0,120,"N","Pass","AAA 2013J"
"270","AAA","2013J",2011876,"F","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,60,"Y","Pass","AAA 2013J"
"271","AAA","2013J",2012966,"M","North Western Region","Lower Than A Level","30-40%","35-55",0,60,"N","Pass","AAA 2013J"
"272","AAA","2013J",2051699,"F","South West Region","Lower Than A Level","70-80%","35-55",0,60,"N","Pass","AAA 2013J"
"273","AAA","2013J",2062879,"F","East Anglian Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Fail","AAA 2013J"
"274","AAA","2013J",2065691,"M","London Region","A Level or Equivalent","30-40%","35-55",0,330,"Y","Withdrawn","AAA 2013J"
"275","AAA","2013J",2073016,"F","London Region","Lower Than A Level","30-40%","35-55",0,60,"N","Withdrawn","AAA 2013J"
"276","AAA","2013J",2080474,"F","South Region","A Level or Equivalent","90-100%","35-55",0,60,"N","Pass","AAA 2013J"
"277","AAA","2013J",2083877,"F","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Pass","AAA 2013J"
"278","AAA","2013J",2084066,"F","South West Region","Lower Than A Level","50-60%","35-55",0,60,"N","Fail","AAA 2013J"
"279","AAA","2013J",2104505,"M","West Midlands Region","Lower Than A Level","0-10%","35-55",0,60,"N","Pass","AAA 2013J"
"280","AAA","2013J",2122180,"F","North Western Region","Lower Than A Level","80-90%","35-55",0,60,"N","Distinction","AAA 2013J"
"281","AAA","2013J",2139353,"M","London Region","A Level or Equivalent","50-60%","35-55",0,120,"N","Withdrawn","AAA 2013J"
"282","AAA","2013J",2143752,"F","South Region","Lower Than A Level","70-80%","35-55",0,60,"N","Pass","AAA 2013J"
"283","AAA","2013J",2146792,"M","North Western Region","HE Qualification","20-30%","55<=",0,60,"N","Pass","AAA 2013J"
"284","AAA","2013J",2149225,"M","Scotland","A Level or Equivalent","70-80%","35-55",0,60,"Y","Withdrawn","AAA 2013J"
"285","AAA","2013J",2153153,"F","Yorkshire Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Pass","AAA 2013J"
"286","AAA","2013J",2155014,"F","West Midlands Region","Lower Than A Level","80-90%","0-35",0,60,"Y","Pass","AAA 2013J"
"287","AAA","2013J",2164705,"F","North Western Region","A Level or Equivalent","40-50%","0-35",0,120,"N","Fail","AAA 2013J"
"288","AAA","2013J",2171627,"F","Yorkshire Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Pass","AAA 2013J"
"289","AAA","2013J",2182846,"F","London Region","A Level or Equivalent","70-80%","35-55",0,60,"N","Pass","AAA 2013J"
"290","AAA","2013J",2194100,"F","East Anglian Region","A Level or Equivalent","50-60%","35-55",0,60,"N","Pass","AAA 2013J"
"291","AAA","2013J",2197016,"F","North Western Region","HE Qualification","30-40%","35-55",0,60,"N","Pass","AAA 2013J"
"292","AAA","2013J",2208424,"M","Scotland","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass","AAA 2013J"
"293","AAA","2013J",2229865,"F","West Midlands Region","A Level or Equivalent","10-20","35-55",0,60,"N","Pass","AAA 2013J"
"294","AAA","2013J",2255601,"F","South Region","A Level or Equivalent","80-90%","35-55",0,120,"N","Withdrawn","AAA 2013J"
"295","AAA","2013J",2268379,"F","East Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass","AAA 2013J"
"296","AAA","2013J",2278464,"M","South Region","Lower Than A Level","30-40%","35-55",0,60,"N","Pass","AAA 2013J"
"297","AAA","2013J",2293923,"M","South Region","A Level or Equivalent","90-100%","0-35",0,150,"N","Pass","AAA 2013J"
"298","AAA","2013J",2312620,"F","East Midlands Region","HE Qualification","20-30%","35-55",0,60,"N","Withdrawn","AAA 2013J"
"299","AAA","2013J",2318055,"M","Wales","A Level or Equivalent","90-100%","35-55",0,60,"N","Withdrawn","AAA 2013J"
"300","AAA","2013J",2324976,"F","Scotland","HE Qualification","90-100%","35-55",0,60,"N","Withdrawn","AAA 2013J"
"301","AAA","2013J",2329342,"F","East Anglian Region","Lower Than A Level","40-50%","35-55",0,120,"N","Pass","AAA 2013J"
"302","AAA","2013J",2339528,"F","London Region","Lower Than A Level","40-50%","0-35",0,60,"N","Distinction","AAA 2013J"
"303","AAA","2013J",2342426,"M","Yorkshire Region","Lower Than A Level","20-30%","35-55",0,60,"N","Fail","AAA 2013J"
"304","AAA","2013J",2344901,"F","Yorkshire Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Fail","AAA 2013J"
"305","AAA","2013J",2358056,"F","North Region","HE Qualification","?","0-35",0,60,"N","Fail","AAA 2013J"
"306","AAA","2013J",2358969,"F","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,180,"N","Withdrawn","AAA 2013J"
"307","AAA","2013J",2364471,"F","Scotland","HE Qualification","90-100%","0-35",0,60,"Y","Pass","AAA 2013J"
"308","AAA","2013J",2365101,"M","South East Region","HE Qualification","20-30%","0-35",0,300,"N","Withdrawn","AAA 2013J"
"309","AAA","2013J",2367155,"F","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,120,"N","Pass","AAA 2013J"
"310","AAA","2013J",2369266,"F","London Region","Lower Than A Level","70-80%","35-55",0,60,"N","Pass","AAA 2013J"
"311","AAA","2013J",2376496,"F","East Midlands Region","A Level or Equivalent","20-30%","0-35",0,120,"N","Pass","AAA 2013J"
"312","AAA","2013J",2391984,"M","South Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Withdrawn","AAA 2013J"
"313","AAA","2013J",2411661,"F","South Region","A Level or Equivalent","80-90%","0-35",0,120,"N","Fail","AAA 2013J"
"314","AAA","2013J",2411778,"M","Scotland","HE Qualification","20-30%","0-35",0,120,"N","Withdrawn","AAA 2013J"
"315","AAA","2013J",2412002,"M","South West Region","Lower Than A Level","50-60%","35-55",0,90,"N","Distinction","AAA 2013J"
"316","AAA","2013J",2412967,"F","South Region","A Level or Equivalent","80-90%","35-55",0,60,"N","Pass","AAA 2013J"
"317","AAA","2013J",2429854,"M","London Region","A Level or Equivalent","10-20","35-55",0,120,"Y","Withdrawn","AAA 2013J"
"318","AAA","2013J",2437837,"F","North Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass","AAA 2013J"
"319","AAA","2013J",2449878,"F","East Midlands Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass","AAA 2013J"
"320","AAA","2013J",2456480,"M","Scotland","Lower Than A Level","80-90%","35-55",0,120,"N","Fail","AAA 2013J"
"321","AAA","2013J",2457256,"M","South Region","Lower Than A Level","80-90%","35-55",0,180,"N","Pass","AAA 2013J"
"322","AAA","2013J",2458355,"M","London Region","Lower Than A Level","80-90%","35-55",0,60,"N","Pass","AAA 2013J"
"323","AAA","2013J",2460080,"M","Scotland","HE Qualification","90-100%","55<=",0,60,"N","Pass","AAA 2013J"
"324","AAA","2013J",2461190,"M","South Region","HE Qualification","70-80%","55<=",0,60,"N","Fail","AAA 2013J"
"325","AAA","2013J",2469673,"F","Yorkshire Region","Lower Than A Level","20-30%","35-55",0,60,"N","Fail","AAA 2013J"
"326","AAA","2013J",2470694,"F","Scotland","HE Qualification","50-60%","55<=",0,60,"N","Withdrawn","AAA 2013J"
"327","AAA","2013J",2479954,"M","North Western Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Pass","AAA 2013J"
"328","AAA","2013J",2481901,"M","Wales","Lower Than A Level","80-90%","35-55",0,60,"N","Pass","AAA 2013J"
"329","AAA","2013J",2482700,"M","South Region","Lower Than A Level","90-100%","0-35",0,120,"N","Pass","AAA 2013J"
"330","AAA","2013J",2486127,"F","East Anglian Region","HE Qualification","90-100%","0-35",0,120,"N","Pass","AAA 2013J"
"331","AAA","2013J",2498700,"F","North Western Region","Lower Than A Level","40-50%","0-35",0,240,"N","Pass","AAA 2013J"
"332","AAA","2013J",2516503,"M","South East Region","HE Qualification","40-50%","35-55",0,60,"N","Pass","AAA 2013J"
"333","AAA","2013J",2518069,"M","East Midlands Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","AAA 2013J"
"334","AAA","2013J",2521459,"F","London Region","Lower Than A Level","10-20","0-35",0,60,"N","Pass","AAA 2013J"
"335","AAA","2013J",2523736,"M","North Western Region","A Level or Equivalent","20-30%","55<=",0,120,"N","Pass","AAA 2013J"
"336","AAA","2013J",2529279,"F","North Western Region","HE Qualification","60-70%","35-55",0,60,"N","Pass","AAA 2013J"
"337","AAA","2013J",2532302,"F","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass","AAA 2013J"
"338","AAA","2013J",2536991,"M","South Region","HE Qualification","90-100%","55<=",0,60,"N","Distinction","AAA 2013J"
"339","AAA","2013J",2542724,"F","West Midlands Region","Lower Than A Level","40-50%","0-35",0,60,"N","Withdrawn","AAA 2013J"
"340","AAA","2013J",2550279,"F","North Region","HE Qualification","?","35-55",0,60,"N","Pass","AAA 2013J"
"341","AAA","2013J",2551220,"F","South Region","Lower Than A Level","90-100%","0-35",0,60,"N","Pass","AAA 2013J"
"342","AAA","2013J",2552472,"F","South Region","HE Qualification","80-90%","35-55",0,120,"N","Withdrawn","AAA 2013J"
"343","AAA","2013J",2555340,"F","South Region","HE Qualification","90-100%","35-55",0,60,"N","Pass","AAA 2013J"
"344","AAA","2013J",2557283,"M","Yorkshire Region","HE Qualification","80-90%","55<=",0,60,"N","Pass","AAA 2013J"
"345","AAA","2013J",2559575,"M","South West Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass","AAA 2013J"
"346","AAA","2013J",2562034,"M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass","AAA 2013J"
"347","AAA","2013J",2566163,"F","South Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass","AAA 2013J"
"348","AAA","2013J",2566592,"F","South Region","A Level or Equivalent","90-100%","35-55",0,60,"N","Pass","AAA 2013J"
"349","AAA","2013J",2569324,"M","South Region","A Level or Equivalent","90-100%","0-35",0,120,"N","Withdrawn","AAA 2013J"
"350","AAA","2013J",2574528,"M","Ireland","HE Qualification","?","35-55",0,60,"N","Pass","AAA 2013J"
"351","AAA","2013J",2574583,"M","Yorkshire Region","Lower Than A Level","70-80%","35-55",0,60,"N","Pass","AAA 2013J"
"352","AAA","2013J",2576122,"M","North Western Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Withdrawn","AAA 2013J"
"353","AAA","2013J",2578995,"F","West Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"Y","Pass","AAA 2013J"
"354","AAA","2013J",2586560,"F","East Anglian Region","Lower Than A Level","80-90%","35-55",0,60,"N","Pass","AAA 2013J"
"355","AAA","2013J",2594139,"F","South West Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass","AAA 2013J"
"356","AAA","2013J",2598871,"F","East Anglian Region","A Level or Equivalent","80-90%","35-55",0,60,"N","Pass","AAA 2013J"
"357","AAA","2013J",2599352,"F","Scotland","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass","AAA 2013J"
"358","AAA","2013J",2600688,"M","West Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass","AAA 2013J"
"359","AAA","2013J",2606098,"F","East Midlands Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","AAA 2013J"
"360","AAA","2013J",2613116,"F","London Region","Lower Than A Level","10-20","35-55",0,60,"N","Pass","AAA 2013J"
"361","AAA","2013J",2617002,"F","Yorkshire Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass","AAA 2013J"
"362","AAA","2013J",2620584,"M","West Midlands Region","A Level or Equivalent","40-50%","0-35",0,60,"Y","Fail","AAA 2013J"
"363","AAA","2013J",2639449,"M","East Midlands Region","A Level or Equivalent","10-20","0-35",0,120,"N","Pass","AAA 2013J"
"364","AAA","2013J",2639540,"F","North Western Region","A Level or Equivalent","90-100%","35-55",0,60,"N","Pass","AAA 2013J"
"365","AAA","2013J",2639641,"M","South East Region","Lower Than A Level","30-40%","35-55",0,120,"N","Pass","AAA 2013J"
"366","AAA","2013J",2641155,"M","East Midlands Region","Lower Than A Level","50-60%","35-55",0,60,"N","Pass","AAA 2013J"
"367","AAA","2013J",2643002,"F","South West Region","A Level or Equivalent","80-90%","35-55",0,60,"N","Pass","AAA 2013J"
"368","AAA","2013J",2645733,"F","South West Region","A Level or Equivalent","40-50%","0-35",0,180,"N","Pass","AAA 2013J"
"369","AAA","2013J",2649826,"M","East Anglian Region","Lower Than A Level","60-70%","35-55",0,60,"N","Distinction","AAA 2013J"
"370","AAA","2013J",2650282,"M","London Region","A Level or Equivalent","0-10%","35-55",0,60,"N","Pass","AAA 2013J"
"371","AAA","2013J",2664024,"M","South East Region","HE Qualification","90-100%","35-55",0,60,"N","Pass","AAA 2013J"
"372","AAA","2013J",2666246,"M","North Western Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","AAA 2013J"
"373","AAA","2013J",2669816,"M","Yorkshire Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Fail","AAA 2013J"
"374","AAA","2013J",2671132,"M","London Region","HE Qualification","20-30%","55<=",0,60,"N","Pass","AAA 2013J"
"375","AAA","2013J",2676809,"F","North Region","HE Qualification","10-20","0-35",0,150,"N","Fail","AAA 2013J"
"376","AAA","2013J",2678643,"F","South Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass","AAA 2013J"
"377","AAA","2013J",2685865,"F","East Midlands Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass","AAA 2013J"
"378","AAA","2013J",2688067,"M","East Anglian Region","A Level or Equivalent","10-20","0-35",0,60,"N","Pass","AAA 2013J"
"379","AAA","2013J",2689958,"M","East Anglian Region","A Level or Equivalent","40-50%","35-55",0,60,"N","Distinction","AAA 2013J"
