"","code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result.x","date_registration","module_presentation_length","count_date","sum_click_sum","frequency","avg_date_submission"
"231","AAA","2013J",281250,"1","Wales",2,8,2,0,60,1,2,"-64",268,77,130,1.68831168831169,79
"232","AAA","2013J",282821,"1","South West Region",3,4,2,0,60,1,3,"-107",268,478,1961,4.10251046025105,87
"233","AAA","2013J",28400,"0","Scotland",4,3,2,0,60,1,3,"-53",268,430,1435,3.33720930232558,81.2
"234","AAA","2013J",286488,"1","South East Region",3,10,2,0,60,1,3,"-8",268,284,1046,3.6830985915493,83.2
"235","AAA","2013J",287548,"1","East Anglian Region",3,10,1,0,120,1,3,"-52",268,144,483,3.35416666666667,80.8
"236","AAA","2013J",290201,"1","Wales",3,3,1,0,60,1,3,"-96",268,496,1740,3.50806451612903,82.4
"237","AAA","2013J",290757,"1","North Western Region",3,4,1,0,60,1,3,"-141",268,153,652,4.26143790849673,80.4
"238","AAA","2013J",291334,"1","South East Region",3,10,2,0,60,1,1,"-132",268,1879,5231,2.78392762107504,81.8
"239","AAA","2013J",293699,"1","East Midlands Region",3,8,1,0,120,1,3,"-27",268,114,187,1.64035087719298,108.25
"240","AAA","2013J",294570,"1","South East Region",4,10,3,0,60,1,3,"-80",268,438,1775,4.05251141552511,77.6
"241","AAA","2013J",294594,"1","South East Region",3,10,1,0,60,1,3,"-145",268,256,865,3.37890625,79.8
"242","AAA","2013J",295741,"1","South East Region",3,5,2,0,240,1,2,"-17",268,300,709,2.36333333333333,81
"243","AAA","2013J",296332,"1","South Region",5,10,3,0,60,1,1,"-115",268,511,2152,4.21135029354207,78.4
"244","AAA","2013J",298696,"0","South East Region",4,9,1,0,60,1,3,"-32",268,201,514,2.55721393034826,83.8
"245","AAA","2013J",300398,"1","West Midlands Region",3,4,2,0,60,1,3,"-59",268,580,1997,3.44310344827586,72.6
"246","AAA","2013J",302302,"0","East Anglian Region",3,5,1,0,60,1,2,"-83",268,165,513,3.10909090909091,31.3333333333333
"247","AAA","2013J",305152,"1","North Western Region",3,8,1,0,60,1,2,"-18",268,44,146,3.31818181818182,-11
"248","AAA","2013J",305386,"1","West Midlands Region",3,8,1,0,120,2,3,"-66",268,368,1277,3.47010869565217,81.2
"249","AAA","2013J",306107,"1","West Midlands Region",3,6,2,0,120,1,3,"-107",268,322,987,3.06521739130435,80.8
"250","AAA","2013J",306466,"1","East Anglian Region",3,10,2,0,60,1,3,"-58",268,378,1220,3.22751322751323,78.2
"251","AAA","2013J",306897,"0","London Region",3,5,1,0,60,1,3,"-123",268,1112,2742,2.4658273381295,80.8
"252","AAA","2013J",307061,"0","East Midlands Region",4,5,1,0,60,1,3,"-31",268,401,1081,2.69576059850374,81.2
"253","AAA","2013J",307866,"1","West Midlands Region",3,8,1,0,60,1,3,"-107",268,377,1476,3.91511936339523,59.75
"254","AAA","2013J",311917,"1","South West Region",3,7,3,0,120,1,3,"-121",268,696,2230,3.20402298850575,81.4
"255","AAA","2013J",312537,"1","South Region",5,10,3,0,60,1,1,"-79",268,1835,12882,7.02016348773842,79.6
"256","AAA","2013J",312782,"1","South Region",3,10,1,0,60,1,3,"-59",268,106,281,2.65094339622642,80.4
"257","AAA","2013J",31604,"0","South East Region",3,6,2,0,60,1,3,"-52",268,663,2158,3.25490196078431,79.2
"258","AAA","2013J",318933,"0","East Anglian Region",4,9,1,0,120,1,3,"-100",268,460,1281,2.78478260869565,73.2
"259","AAA","2013J",319047,"0","East Midlands Region",3,6,1,0,60,1,3,"-47",268,1933,6589,3.40869115364718,82.6
"260","AAA","2013J",321942,"1","South Region",4,10,3,0,60,1,3,"-67",268,2133,10083,4.72714486638537,78.4
"261","AAA","2013J",324002,"1","East Anglian Region",4,5,2,0,60,1,3,"-32",268,610,1901,3.11639344262295,80.6
"262","AAA","2013J",324084,"0","South West Region",3,5,2,0,60,1,3,"-165",268,494,1961,3.96963562753036,80.6
"263","AAA","2013J",324282,"1","South East Region",3,10,1,0,120,1,3,"-32",268,74,133,1.7972972972973,80.4
"264","AAA","2013J",32885,"0","West Midlands Region",2,6,1,0,60,1,3,"-176",268,352,1034,2.9375,92.6
"265","AAA","2013J",331358,"0","South Region",4,10,2,0,60,1,4,"-67",268,527,2376,4.50853889943074,-12
"266","AAA","2013J",332789,"0","East Anglian Region",3,7,2,0,60,1,3,"-64",268,448,1655,3.69419642857143,80.8
"267","AAA","2013J",333059,"1","Scotland",3,3,1,0,120,1,3,"-103",268,136,301,2.21323529411765,81
"268","AAA","2013J",333323,"1","Scotland",4,9,1,0,60,1,3,"-53",268,178,648,3.64044943820225,81.2
"269","AAA","2013J",334259,"0","London Region",3,6,1,0,150,1,2,"-32",268,122,332,2.72131147540984,49.5
"270","AAA","2013J",334333,"0","South West Region",3,1,1,0,240,2,4,"-192",268,100,303,3.03,-12
"271","AAA","2013J",335764,"0","South East Region",3,3,1,0,60,1,4,"-196",268,731,2286,3.12722298221614,31.6666666666667
"272","AAA","2013J",336207,"1","East Anglian Region",3,10,1,0,120,1,3,"-110",268,396,1316,3.32323232323232,79.2
"273","AAA","2013J",339972,"1","North Region",3,9,1,0,60,1,3,"-57",268,125,333,2.664,80.8
"274","AAA","2013J",341872,"1","East Anglian Region",2,5,1,0,180,1,2,"48",268,113,201,1.7787610619469,97.2
"275","AAA","2013J",342007,"0","West Midlands Region",4,8,1,0,60,1,4,"-71",268,228,880,3.85964912280702,-10
"276","AAA","2013J",342514,"1","Scotland",2,6,3,0,60,1,3,"-81",268,447,1950,4.36241610738255,71.2
"277","AAA","2013J",342972,"1","Yorkshire Region",4,1,1,0,60,1,3,"-60",268,323,838,2.59442724458204,79.2
"278","AAA","2013J",343446,"1","Ireland",4,8,2,0,120,1,3,"-49",268,1217,3644,2.99424815119145,83.6
"279","AAA","2013J",344282,"1","Yorkshire Region",3,5,1,0,60,1,2,"-12",268,53,65,1.22641509433962,80.2
"280","AAA","2013J",345068,"1","East Anglian Region",3,7,1,0,180,2,3,"-37",268,213,547,2.56807511737089,82.8
"281","AAA","2013J",345357,"1","Yorkshire Region",3,4,1,0,60,1,1,"-18",268,737,2219,3.01085481682497,78.8
"282","AAA","2013J",346025,"1","East Anglian Region",3,6,1,0,120,1,3,"-75",268,272,569,2.09191176470588,80.2
"283","AAA","2013J",350188,"1","North Western Region",4,9,2,0,60,1,3,"-49",268,316,761,2.40822784810127,81.2
"284","AAA","2013J",357668,"1","Yorkshire Region",3,5,1,0,60,1,2,"-38",268,88,166,1.88636363636364,30
"285","AAA","2013J",364177,"1","East Anglian Region",2,8,2,0,60,1,2,"-129",268,242,821,3.39256198347107,55.5
"286","AAA","2013J",365244,"0","London Region",3,1,1,0,120,1,3,"-38",268,403,891,2.21091811414392,81.2
"287","AAA","2013J",365642,"1","East Anglian Region",2,5,2,0,60,1,3,"-52",268,755,2129,2.81986754966887,79.4
"288","AAA","2013J",366483,"1","South West Region",4,5,1,0,60,1,3,"-4",268,488,1465,3.00204918032787,79
"289","AAA","2013J",368194,"0","South West Region",3,6,1,0,120,2,3,"-123",268,169,437,2.58579881656805,86.4
"290","AAA","2013J",368824,"1","Wales",4,6,2,0,120,1,2,"-60",268,124,292,2.35483870967742,80.4
"291","AAA","2013J",368963,"1","Yorkshire Region",2,1,1,0,180,1,3,"-19",268,225,677,3.00888888888889,75.8
"292","AAA","2013J",376439,"1","North Region",4,5,1,0,60,1,1,"-87",268,761,2342,3.07752956636005,84.4
"293","AAA","2013J",376581,"0","South Region",3,9,2,0,60,1,3,"-64",268,627,2333,3.72089314194577,83.2
"294","AAA","2013J",38053,"1","Wales",3,9,2,0,60,1,3,"-110",268,723,2445,3.38174273858921,83.2
"295","AAA","2013J",380953,"1","East Midlands Region",3,9,1,0,60,1,3,"-155",268,374,1062,2.83957219251337,79.2
"296","AAA","2013J",383254,"1","Yorkshire Region",3,10,1,0,120,1,3,"-61",268,272,543,1.99632352941176,82.8
"297","AAA","2013J",386924,"1","Ireland",2,5,1,0,120,1,3,"-192",268,96,164,1.70833333333333,82.6
"298","AAA","2013J",386952,"1","Yorkshire Region",3,8,1,0,120,1,3,"-38",268,357,910,2.54901960784314,83
"299","AAA","2013J",388722,"0","London Region",2,9,2,0,60,1,3,"-179",268,222,671,3.02252252252252,83.2
"300","AAA","2013J",388885,"1","South West Region",3,10,2,0,60,1,3,"-185",268,245,875,3.57142857142857,79.4
"301","AAA","2013J",390890,"1","Scotland",3,1,1,0,90,1,4,"-31",268,217,639,2.94470046082949,31.3333333333333
"302","AAA","2013J",392756,"1","West Midlands Region",3,8,1,0,120,1,2,"-58",268,167,363,2.17365269461078,81.2
"303","AAA","2013J",392931,"0","North Western Region",3,6,2,0,120,1,3,"-54",268,958,3003,3.13465553235908,85.4
"304","AAA","2013J",393207,"1","North Western Region",3,7,1,0,60,1,3,"-38",268,237,876,3.69620253164557,80.2
"305","AAA","2013J",396872,"1","Yorkshire Region",4,6,1,0,180,1,3,"-23",268,307,996,3.2442996742671,84.2
"306","AAA","2013J",398552,"1","Yorkshire Region",2,10,1,0,240,1,2,"-57",268,323,1183,3.6625386996904,80.6
"307","AAA","2013J",401869,"0","South East Region",2,9,1,0,60,1,3,"-53",268,352,955,2.71306818181818,84
"308","AAA","2013J",402470,"1","South West Region",2,6,2,0,60,1,3,"-130",268,346,1445,4.17630057803468,79
"309","AAA","2013J",404804,"1","Wales",2,3,2,0,120,1,3,"-129",268,152,509,3.34868421052632,73
"310","AAA","2013J",405088,"1","North Region",3,3,1,0,120,1,3,"-67",268,409,1388,3.39364303178484,82.4
"311","AAA","2013J",414117,"1","Yorkshire Region",3,6,1,0,120,1,3,"-73",268,322,807,2.50621118012422,83.8
"312","AAA","2013J",415969,"1","West Midlands Region",4,1,2,0,90,1,4,"-60",268,297,1359,4.57575757575758,34.6666666666667
"313","AAA","2013J",420087,"1","Scotland",3,5,1,0,60,2,2,"-15",268,137,342,2.4963503649635,33
"314","AAA","2013J",429958,"0","North Western Region",3,8,1,0,60,1,3,"-58",268,125,411,3.288,81.2
"315","AAA","2013J",441018,"0","South East Region",3,8,1,0,150,1,3,"-52",268,245,646,2.63673469387755,80.6
"316","AAA","2013J",441888,"1","London Region",3,3,1,0,120,1,3,"-53",268,272,739,2.71691176470588,81
"317","AAA","2013J",442442,"1","South West Region",4,9,1,0,120,1,4,"-32",268,295,1009,3.42033898305085,-9.5
"318","AAA","2013J",444677,"1","London Region",4,4,1,0,60,1,1,"-38",268,507,1241,2.44773175542406,81.2
"319","AAA","2013J",45462,"1","Scotland",4,4,1,0,60,1,3,"-67",268,355,1492,4.20281690140845,81.6
"320","AAA","2013J",45642,"0","North Western Region",3,10,1,0,120,1,3,"-29",268,531,1428,2.68926553672316,83.8
"321","AAA","2013J",470588,"1","South East Region",4,10,2,0,60,1,4,"-43",268,81,400,4.93827160493827,-11
"322","AAA","2013J",489455,"0","South West Region",3,3,1,0,60,1,3,"-120",268,808,2832,3.5049504950495,77.6
"323","AAA","2013J",495284,"1","South East Region",4,9,1,0,120,1,3,"-29",268,231,901,3.9004329004329,81.8
"324","AAA","2013J",498857,"1","North Western Region",4,9,2,0,60,1,3,"-16",268,342,998,2.91812865497076,81.2
"325","AAA","2013J",508818,"1","London Region",3,5,1,0,120,1,3,"-156",268,274,1129,4.12043795620438,81.2
"326","AAA","2013J",512460,"1","South East Region",4,10,1,0,120,1,3,"-32",268,235,521,2.21702127659574,81
"327","AAA","2013J",52130,"0","East Anglian Region",3,8,1,0,90,1,3,"-33",268,593,1894,3.19392917369309,82.6
"328","AAA","2013J",53025,"1","North Region",5,5,3,0,60,1,3,"-179",268,904,3158,3.49336283185841,76.6
"329","AAA","2013J",544103,"1","North Western Region",4,5,1,0,120,1,3,"-127",268,714,2328,3.26050420168067,80.6
"330","AAA","2013J",550383,"1","South East Region",4,7,1,0,60,1,3,"-51",268,236,910,3.85593220338983,82.2
"331","AAA","2013J",564450,"1","West Midlands Region",4,9,1,0,120,1,2,"-43",268,88,224,2.54545454545455,80
"332","AAA","2013J",568601,"0","Scotland",4,4,1,0,60,1,4,"-30",268,84,488,5.80952380952381,-6.5
"333","AAA","2013J",572652,"1","West Midlands Region",4,8,1,0,120,1,3,"-158",268,200,780,3.9,87
"334","AAA","2013J",57506,"1","South Region",2,8,2,0,60,1,3,"-103",268,403,1319,3.27295285359802,80.4
"335","AAA","2013J",580389,"1","Ireland",4,10,1,0,120,1,3,"-22",268,316,1271,4.02215189873418,82.4
"336","AAA","2013J",581129,"1","East Anglian Region",3,4,1,0,120,1,2,"-38",268,76,194,2.55263157894737,50.5
"337","AAA","2013J",58873,"0","East Anglian Region",3,3,1,0,60,1,3,"-47",268,526,1732,3.29277566539924,81.6
"338","AAA","2013J",588775,"1","South West Region",3,10,1,0,120,1,3,"-17",268,1733,7067,4.07789959607617,80
"339","AAA","2013J",591774,"1","South Region",5,10,2,0,60,1,3,"-46",268,209,605,2.89473684210526,81.2
"340","AAA","2013J",59185,"1","East Anglian Region",2,7,2,0,60,1,3,"-59",268,345,1102,3.19420289855072,80.8
"341","AAA","2013J",603861,"1","North Region",4,5,3,0,60,1,4,"-38",268,241,955,3.96265560165975,85.2
"342","AAA","2013J",606143,"1","Scotland",5,10,2,0,60,1,2,"-43",268,129,406,3.14728682170543,-9.5
"343","AAA","2013J",62155,"0","North Western Region",4,6,1,0,60,1,3,"-68",268,981,3388,3.45361875637105,78.6
"344","AAA","2013J",63400,"1","Scotland",2,5,2,0,60,1,3,"-67",268,760,2737,3.60131578947368,81.2
"345","AAA","2013J",65002,"0","East Anglian Region",3,8,1,0,60,1,4,"-180",268,54,171,3.16666666666667,-12
"346","AAA","2013J",704156,"1","South Region",4,10,3,0,120,1,3,"-29",268,742,3064,4.12938005390836,81.4
"347","AAA","2013J",70464,"0","West Midlands Region",3,7,2,0,60,1,3,"-95",268,205,1053,5.13658536585366,76.6
"348","AAA","2013J",705379,"1","West Midlands Region",3,7,3,0,120,1,1,"-57",268,1441,5680,3.94170714781402,80.4
"349","AAA","2013J",71361,"1","Ireland",4,5,2,0,60,1,3,"-130",268,728,2327,3.19642857142857,80.8
"350","AAA","2013J",721259,"0","South Region",2,6,3,0,120,1,4,"-73",268,282,1228,4.35460992907801,-8
"351","AAA","2013J",74372,"1","East Anglian Region",3,5,2,0,150,1,2,"-50",268,72,116,1.61111111111111,59.5
"352","AAA","2013J",749412,"1","South Region",2,8,3,0,60,1,3,"-138",268,1177,4007,3.40441801189465,75.2
"353","AAA","2013J",75091,"1","South West Region",3,4,2,0,60,1,3,"-107",268,754,2992,3.96816976127321,80.6
"354","AAA","2013J",760729,"1","West Midlands Region",3,7,3,0,60,1,1,"-67",268,1829,7288,3.98469108802624,79.2
"355","AAA","2013J",77367,"1","East Midlands Region",3,4,1,0,60,1,3,"-27",268,271,680,2.50922509225092,82
"356","AAA","2013J",905042,"0","East Anglian Region",3,10,2,0,60,1,3,"-91",268,875,3004,3.43314285714286,81
"357","AAA","2013J",91265,"1","North Western Region",4,1,1,0,60,1,3,"-31",268,496,1494,3.01209677419355,86.4
"358","AAA","2013J",94961,"1","South Region",2,8,2,0,60,1,4,"-170",268,102,339,3.32352941176471,-13
"359","AAA","2013J",949618,"0","South West Region",3,6,2,0,60,1,3,"-59",268,559,1357,2.42754919499106,80
"360","AAA","2013J",958987,"1","North Western Region",4,5,2,0,60,1,3,"-67",268,391,1216,3.10997442455243,81.2
"361","AAA","2013J",968578,"0","East Anglian Region",3,5,2,0,60,1,3,"-170",268,268,870,3.24626865671642,85
"362","AAA","2013J",969076,"1","South West Region",3,9,2,0,180,1,4,"-42",268,746,1980,2.65415549597855,57.5
"363","AAA","2013J",971027,"0","West Midlands Region",4,10,2,0,60,1,3,"-62",268,760,3098,4.07631578947368,80.2
"364","AAA","2013J",978739,"1","South Region",4,10,2,0,60,1,3,"-108",268,1143,5988,5.23884514435696,81.8
"365","AAA","2013J",98094,"1","Wales",2,8,2,0,60,1,3,"-107",268,386,2839,7.35492227979275,73.4
"366","AAA","2014J",101116,"0","East Anglian Region",2,7,2,0,60,1,3,"-80",269,662,1769,2.67220543806647,81.8
"367","AAA","2014J",1045203,"1","Wales",2,1,2,0,60,1,3,"-155",269,830,3533,4.2566265060241,93.2
"368","AAA","2014J",107489,"0","London Region",4,3,1,0,60,1,3,"-81",269,1213,3722,3.0684253915911,83.8
"369","AAA","2014J",108872,"1","London Region",4,9,3,0,60,1,3,"-80",269,382,1377,3.60471204188482,80.6
"370","AAA","2014J",109155,"0","South Region",4,10,1,0,60,1,3,"-80",269,880,3019,3.43068181818182,80.4
"371","AAA","2014J",1112555,"0","South Region",3,4,2,0,60,1,3,"-122",269,740,2404,3.24864864864865,82.8
"372","AAA","2014J",117818,"0","London Region",3,5,2,0,60,1,3,"-92",269,463,1695,3.66090712742981,82.2
"373","AAA","2014J",1183831,"1","South West Region",4,8,3,0,60,1,4,"-115",269,701,2818,4.01997146932953,36.6666666666667
"374","AAA","2014J",119902,"0","South West Region",3,7,2,0,60,1,4,"-31",269,651,2590,3.97849462365591,62.25
"375","AAA","2014J",121349,"0","South West Region",3,5,2,1,60,1,3,"-28",269,451,2259,5.00886917960089,80.6
"376","AAA","2014J",124064,"0","South East Region",3,7,1,0,120,1,1,"-44",269,741,2042,2.7557354925776,82
"377","AAA","2014J",125018,"1","South Region",4,8,2,0,60,1,3,"-36",269,614,2195,3.57491856677524,80.2
"378","AAA","2014J",1268696,"1","South West Region",4,9,2,0,60,1,3,"-79",269,122,326,2.67213114754098,80.8
"379","AAA","2014J",129955,"1","West Midlands Region",3,6,1,1,60,1,4,"-143",269,234,877,3.74786324786325,-34.3333333333333
"380","AAA","2014J",130034,"0","East Anglian Region",3,7,2,0,60,1,3,"-82",269,634,1831,2.88801261829653,79.8
"381","AAA","2014J",130547,"0","South Region",3,8,2,0,60,1,3,"-25",269,346,1252,3.61849710982659,84
"382","AAA","2014J",130636,"1","South East Region",3,5,1,0,60,1,3,"-68",269,127,332,2.61417322834646,80.6
"383","AAA","2014J",131390,"1","East Anglian Region",3,10,2,0,60,1,3,"-115",269,53,157,2.9622641509434,81
"384","AAA","2014J",133816,"0","South Region",3,8,2,0,60,1,3,"-15",269,898,4000,4.4543429844098,80.6
"385","AAA","2014J",133922,"1","North Region",2,1,1,0,60,1,3,"-110",269,242,574,2.37190082644628,88.6
"386","AAA","2014J",1352868,"1","Yorkshire Region",3,3,2,1,60,1,3,"-57",269,383,1091,2.84856396866841,84.6
"387","AAA","2014J",135400,"0","South East Region",2,10,2,1,60,2,3,"-51",269,93,323,3.47311827956989,88.4
"388","AAA","2014J",135471,"1","East Anglian Region",2,10,2,0,60,1,1,"-149",269,640,2291,3.5796875,77
"389","AAA","2014J",139033,"1","South East Region",3,10,2,0,60,1,2,"-46",269,287,790,2.75261324041812,81
"390","AAA","2014J",1398979,"0","South Region",3,10,3,0,60,1,4,"-72",269,1548,5071,3.27583979328165,59
"391","AAA","2014J",141377,"1","South West Region",3,10,1,1,210,1,3,"-127",269,206,613,2.97572815533981,84.4
"392","AAA","2014J",141506,"1","Scotland",3,3,2,0,60,1,2,"-28",269,135,415,3.07407407407407,-11
"393","AAA","2014J",1456619,"1","South West Region",3,10,2,1,60,1,4,"-99",269,189,706,3.73544973544974,-4
"394","AAA","2014J",146503,"1","East Anglian Region",2,4,2,0,120,2,3,"-30",269,209,368,1.76076555023923,80.4
"395","AAA","2014J",1471214,"1","East Midlands Region",3,7,2,0,60,1,3,"-32",269,269,1161,4.31598513011152,82
"396","AAA","2014J",1472925,"0","East Anglian Region",2,5,2,1,60,2,3,"5",269,141,523,3.70921985815603,85.4
"397","AAA","2014J",147756,"1","North Region",2,7,1,1,120,1,3,"-41",269,362,1107,3.05801104972376,91.4
"398","AAA","2014J",1484804,"0","West Midlands Region",3,5,2,0,60,1,3,"-88",269,476,1454,3.0546218487395,94
"399","AAA","2014J",148993,"0","North Western Region",3,4,2,1,60,2,3,"-154",269,718,1948,2.71309192200557,84
"400","AAA","2014J",149741,"0","Scotland",3,3,2,0,60,1,3,"-74",269,592,2342,3.95608108108108,77.8
"401","AAA","2014J",149962,"1","West Midlands Region",3,7,1,0,60,1,3,"-92",269,69,141,2.04347826086957,82.2
"402","AAA","2014J",1511033,"1","Wales",3,6,2,0,60,1,3,"-67",269,197,679,3.44670050761421,79.4
"403","AAA","2014J",151587,"0","Wales",3,1,1,0,120,1,4,"-129",269,73,166,2.27397260273973,42.3333333333333
"404","AAA","2014J",152668,"0","South Region",2,10,1,0,60,1,4,"-72",269,241,765,3.17427385892116,-11
"405","AAA","2014J",155984,"0","East Anglian Region",2,8,1,1,120,1,3,"-156",269,561,1737,3.09625668449198,84
"406","AAA","2014J",1576513,"0","East Midlands Region",3,7,2,0,60,1,1,"-84",269,2505,15716,6.27385229540918,80.4
"407","AAA","2014J",158707,"0","South East Region",3,9,1,0,60,1,4,"-57",269,896,4746,5.296875,29.3333333333333
"408","AAA","2014J",159954,"1","East Midlands Region",3,5,2,1,60,1,4,"-24",269,328,877,2.67378048780488,9
"409","AAA","2014J",1609002,"0","East Midlands Region",3,8,2,0,60,1,3,"-109",269,367,1025,2.79291553133515,82.4
"410","AAA","2014J",1629771,"1","South East Region",3,7,2,0,60,1,1,"-115",269,226,522,2.30973451327434,82.2
"411","AAA","2014J",164944,"0","East Anglian Region",3,5,1,0,60,2,3,"-148",269,572,1300,2.27272727272727,81.4
"412","AAA","2014J",165226,"0","Wales",3,4,1,0,60,1,2,"-22",269,218,1062,4.87155963302752,-11
"413","AAA","2014J",167961,"1","South West Region",4,8,3,0,60,1,3,"-44",269,614,2129,3.46742671009772,81.2
"414","AAA","2014J",1686551,"0","Scotland",3,5,2,0,60,1,4,"-99",269,254,647,2.54724409448819,-11
"415","AAA","2014J",1689639,"0","South East Region",2,7,2,0,60,1,4,"-154",269,558,1882,3.37275985663082,-11
"416","AAA","2014J",1715896,"1","South Region",3,9,2,0,60,1,3,"-42",269,1406,5314,3.77951635846373,83
"417","AAA","2014J",1721270,"1","South East Region",2,6,2,0,90,1,3,"-136",269,212,730,3.44339622641509,83.4
"418","AAA","2014J",174024,"1","North Region",3,5,2,0,60,1,3,"-85",269,178,812,4.56179775280899,79.2
"419","AAA","2014J",174094,"0","South East Region",2,4,2,0,60,2,3,"-89",269,1124,4841,4.30693950177936,83.8
"420","AAA","2014J",174745,"0","East Midlands Region",3,8,2,0,60,1,3,"-30",269,327,1610,4.92354740061162,79.8
"421","AAA","2014J",175447,"1","London Region",3,6,2,0,60,1,3,"-115",269,1243,3779,3.0402252614642,80.6
